Cpd,Mass,RT,Avg Mass,Vol,Quality Score,m/z,Show/Hide,Label,Std Dev,Base Peak,Polarity,Max Z,Min Z,Start,End,Height,Width,Vol %,Ions,Z Count,Saturated,Group,Cpds/Group,File,Algorithm
304,1346.1116,0.75,1347.5062,32154,100,672.0485,TRUE,Cpd 304: 0.750,,673.0558,Negative,-2,-2,0.698,0.898,2493,0.087,0,4,1,,22,10,NZ_180830_s29.d,Find by Molecular Feature
552,1345.1532,1.367,1345.6731,134317,100,671.5695,TRUE,Cpd 552: 1.367,0.0025,671.5695,Negative,-1,-2,1.231,1.598,6901,0.177,0.02,5,2,,71,6,NZ_180830_s29.d,Find by Molecular Feature
700,1343.1785,2.879,1343.7859,351709,100,446.7192,TRUE,Cpd 700: 2.879,0.0016,446.7192,Negative,-1,-3,2.688,3.005,26713,0.075,0.05,12,3,,121,9,NZ_180830_s29.d,Find by Molecular Feature
332,1342.6286,0.768,1343.3755,4223,80.1,1341.6213,TRUE,Cpd 332: 0.768,,1341.6213,Negative,-1,-1,0.732,0.798,876,0.045,0,3,1,,25,12,NZ_180830_s29.d,Find by Molecular Feature
633,1342.1941,2.478,1342.7574,70669,96.3,446.3912,TRUE,Cpd 633: 2.478,0.0015,446.3912,Negative,-1,-3,2.28,2.597,3312,0.133,0.01,7,3,,103,1,NZ_180830_s29.d,Find by Molecular Feature
614,1342.1356,2.22,1342.6083,22905,93.1,670.0611,TRUE,Cpd 614: 2.220,0.0062,670.0611,Negative,-1,-2,2.122,2.314,1826,0.115,0,4,2,,96,1,NZ_180830_s29.d,Find by Molecular Feature
312,1342.1294,0.755,1342.7126,275417,100,670.0579,TRUE,Cpd 312: 0.755,0.0013,670.0579,Negative,-1,-2,0.69,0.873,19184,0.076,0.04,7,2,,23,13,NZ_180830_s29.d,Find by Molecular Feature
596,1340.1799,2.038,1340.8392,581842,100,445.7197,TRUE,Cpd 596: 2.038,0.0019,445.7197,Negative,-1,-3,1.947,2.156,40007,0.077,0.08,13,3,,91,7,NZ_180830_s29.d,Find by Molecular Feature
1437,1340.1744,9.716,1340.8609,24095,88.9,669.0799,TRUE,Cpd 1437: 9.716,,669.0799,Negative,-2,-2,9.641,9.807,2987,0.085,0,3,1,,369,20,NZ_180830_s29.d,Find by Molecular Feature
198,1338.5553,0.599,1339.5955,7079,94.9,1337.5481,TRUE,Cpd 198: 0.599,,1338.5484,Negative,-1,-1,0.565,0.648,866,0.054,0,3,1,,7,19,NZ_180830_s29.d,Find by Molecular Feature
2088,1333.5736,18.463,1333.9736,33412,92.8,665.7795,TRUE,Cpd 2088: 18.463,,665.7795,Negative,-2,-2,18.359,18.692,3010,0.184,0,3,1,,511,9,NZ_180830_s29.d,Find by Molecular Feature
4,1333.5719,0.565,1333.7606,25544,80,665.7787,TRUE,Cpd 4: 0.565,,665.7787,Negative,-2,-2,0.532,0.648,6186,0.063,0,2,1,,1,10,NZ_180830_s29.d,Find by Molecular Feature
363,1332.1634,0.791,1332.4714,14647,80,1331.1561,TRUE,Cpd 363: 0.791,,1331.1561,Negative,-1,-1,0.715,0.865,1930,0.088,0,2,1,,27,7,NZ_180830_s29.d,Find by Molecular Feature
840,1331.1671,4.43,1331.8407,20975,100,442.7154,TRUE,Cpd 840: 4.430,0.0024,442.7154,Negative,-2,-3,4.362,4.495,1933,0.069,0,5,2,,169,2,NZ_180830_s29.d,Find by Molecular Feature
698,1331.0879,2.873,1331.4224,7068,80,664.5367,TRUE,Cpd 698: 2.873,0.0008,664.5367,Negative,-1,-2,2.813,2.922,1059,0.059,0,3,2,,120,4,NZ_180830_s29.d,Find by Molecular Feature
774,1331.078,3.583,1331.3714,16444,80,664.5319,TRUE,Cpd 774: 3.583,0.0028,664.5319,Negative,-1,-2,3.504,3.671,1998,0.087,0,3,2,,145,4,NZ_180830_s29.d,Find by Molecular Feature
310,1330.1536,0.753,1330.64,13535,80,1329.1463,TRUE,Cpd 310: 0.753,,1329.1463,Negative,-1,-1,0.682,0.848,1083,0.102,0,2,1,,23,13,NZ_180830_s29.d,Find by Molecular Feature
199,1329.5614,0.599,1330.6005,12366,80,1328.5541,TRUE,Cpd 199: 0.599,,1330.552,Negative,-1,-1,0.549,0.657,1149,0.069,0,3,1,,7,19,NZ_180830_s29.d,Find by Molecular Feature
1720,1328.9623,16.197,1329.1522,33016,80,441.9802,TRUE,Cpd 1720: 16.197,,441.9802,Negative,-3,-3,16.135,16.294,5155,0.09,0,2,1,,434,8,NZ_180830_s29.d,Find by Molecular Feature
347,1326.1568,0.778,1326.9008,80365,100,1325.1495,TRUE,Cpd 347: 0.778,,1325.1495,Negative,-1,-1,0.74,0.89,9847,0.07,0.01,4,1,,26,15,NZ_180830_s29.d,Find by Molecular Feature
796,1326.1372,3.799,1326.6317,72075,100,662.0618,TRUE,Cpd 796: 3.799,0.0026,662.0618,Negative,-1,-2,3.713,3.929,3690,0.117,0.01,5,2,,154,4,NZ_180830_s29.d,Find by Molecular Feature
95,1325.5618,0.588,1326.2901,22768,86.4,661.7736,TRUE,Cpd 95: 0.588,,661.7736,Negative,-2,-2,0.532,0.665,3120,0.081,0,3,1,,5,33,NZ_180830_s29.d,Find by Molecular Feature
518,1325.2001,1.159,1325.8055,19153,100,661.593,TRUE,Cpd 518: 1.159,0.001,661.593,Negative,-1,-2,1.056,1.24,1690,0.07,0,6,2,,64,13,NZ_180830_s29.d,Find by Molecular Feature
660,1325.1671,2.786,1325.8979,13845,95.4,440.7151,TRUE,Cpd 660: 2.786,,440.7151,Negative,-3,-3,2.738,2.855,1987,0.061,0,3,1,,113,5,NZ_180830_s29.d,Find by Molecular Feature
744,1325.1524,3.399,1325.8,77039,100,661.5692,TRUE,Cpd 744: 3.399,0.0014,661.5692,Negative,-1,-2,3.305,3.513,5127,0.095,0.01,7,2,,137,4,NZ_180830_s29.d,Find by Molecular Feature
672,1325.152,2.831,1326.1147,55015,100,1324.1447,TRUE,Cpd 672: 2.831,,1324.1447,Negative,-1,-1,2.747,2.947,3638,0.093,0.01,4,1,,115,6,NZ_180830_s29.d,Find by Molecular Feature
991,1325.138,5.573,1325.4336,7758,80,1324.1307,TRUE,Cpd 991: 5.573,,1324.1307,Negative,-1,-1,5.503,5.636,1180,0.083,0,2,1,,219,4,NZ_180830_s29.d,Find by Molecular Feature
549,1323.1704,1.363,1323.8266,173420,100,660.5783,TRUE,Cpd 549: 1.363,0.0024,660.5783,Negative,-1,-2,1.231,1.564,7809,0.156,0.02,7,2,,71,6,NZ_180830_s29.d,Find by Molecular Feature
185,1321.5702,0.596,1324.4225,25915,94.8,1320.5629,TRUE,Cpd 185: 0.596,,1324.573,Negative,-1,-1,0.549,0.657,1141,0.068,0,7,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
662,1320.1521,2.792,1320.7279,153266,100,439.0435,TRUE,Cpd 662: 2.792,0.0034,439.0435,Negative,-1,-3,2.638,2.93,15305,0.108,0.02,7,2,,113,5,NZ_180830_s29.d,Find by Molecular Feature
613,1320.1515,2.212,1320.7327,154322,100,439.0435,TRUE,Cpd 613: 2.212,0.0023,439.0435,Negative,-1,-3,2.064,2.347,7695,0.133,0.02,9,3,,95,2,NZ_180830_s29.d,Find by Molecular Feature
306,1320.1467,0.751,1320.65,132424,100,1319.1394,TRUE,Cpd 306: 0.751,,1319.1394,Negative,-1,-1,0.69,0.873,17390,0.076,0.02,3,1,,22,10,NZ_180830_s29.d,Find by Molecular Feature
990,1314.1472,5.572,1314.3675,13534,80,1313.1399,TRUE,Cpd 990: 5.572,,1313.1399,Negative,-1,-1,5.486,5.644,2145,0.088,0,2,1,,219,4,NZ_180830_s29.d,Find by Molecular Feature
992,1313.6453,5.573,1313.9297,15100,80,1312.638,TRUE,Cpd 992: 5.573,,1312.638,Negative,-1,-1,5.486,5.644,2203,0.087,0,2,1,,219,4,NZ_180830_s29.d,Find by Molecular Feature
29,1311.6568,0.577,1312.0326,20866,97.6,1310.6496,TRUE,Cpd 29: 0.577,,1310.6496,Negative,-1,-1,0.54,0.648,4258,0.063,0,3,1,,3,56,NZ_180830_s29.d,Find by Molecular Feature
359,1310.1856,0.786,1310.5516,16985,80,1309.1783,TRUE,Cpd 359: 0.786,,1309.1783,Negative,-1,-1,0.732,0.857,2413,0.074,0,2,1,,27,7,NZ_180830_s29.d,Find by Molecular Feature
697,1309.0995,2.872,1309.4874,11722,100,653.5432,TRUE,Cpd 697: 2.872,0.0036,653.5432,Negative,-1,-2,2.822,2.913,1474,0.058,0,4,2,,120,4,NZ_180830_s29.d,Find by Molecular Feature
775,1309.0967,3.585,1309.5201,29919,83.2,653.5417,TRUE,Cpd 775: 3.585,0.0028,653.5417,Negative,-1,-2,3.521,3.688,2658,0.092,0,5,2,,145,4,NZ_180830_s29.d,Find by Molecular Feature
666,1307.1984,2.808,1307.7671,114362,100,652.5925,TRUE,Cpd 666: 2.808,0.0019,652.5925,Negative,-1,-3,2.747,2.922,8682,0.076,0.02,10,3,,114,3,NZ_180830_s29.d,Find by Molecular Feature
285,1304.1794,0.734,1304.7919,157977,88.5,1303.1722,TRUE,Cpd 285: 0.734,,1303.1722,Negative,-1,-1,0.69,0.832,19657,0.082,0.02,4,1,,19,7,NZ_180830_s29.d,Find by Molecular Feature
733,1304.1578,3.156,1304.5124,77140,82.2,433.7121,TRUE,Cpd 733: 3.156,0.003,433.7121,Negative,-1,-3,3.071,3.271,10869,0.088,0.01,4,2,,132,1,NZ_180830_s29.d,Find by Molecular Feature
726,1304.1577,3.094,1304.7202,254613,100,433.7125,TRUE,Cpd 726: 3.094,0.0021,433.7125,Negative,-1,-3,2.955,3.188,12006,0.099,0.04,10,3,,130,1,NZ_180830_s29.d,Find by Molecular Feature
797,1304.1564,3.799,1304.798,506855,100,433.7117,TRUE,Cpd 797: 3.799,0.0011,433.7117,Negative,-1,-3,3.621,3.962,19232,0.125,0.07,11,3,,154,4,NZ_180830_s29.d,Find by Molecular Feature
673,1303.173,2.832,1304.1053,1063637,100,433.3839,TRUE,Cpd 673: 2.832,0.0016,433.3839,Negative,-1,-3,2.73,2.996,43822,0.091,0.15,12,3,,115,6,NZ_180830_s29.d,Find by Molecular Feature
643,1303.1724,2.629,1303.7433,206853,100,433.3839,TRUE,Cpd 643: 2.629,0.0019,433.3839,Negative,-1,-3,2.472,2.763,10807,0.124,0.03,10,3,,107,4,NZ_180830_s29.d,Find by Molecular Feature
742,1303.1723,3.398,1303.8278,510975,100,433.3837,TRUE,Cpd 742: 3.398,0.0013,433.3837,Negative,-1,-3,3.288,3.554,26595,0.099,0.07,13,3,,137,4,NZ_180830_s29.d,Find by Molecular Feature
554,1301.1889,1.372,1301.8046,294532,100,649.5875,TRUE,Cpd 554: 1.372,0.0021,649.5875,Negative,-1,-2,1.24,1.664,12161,0.178,0.04,7,2,,72,1,NZ_180830_s29.d,Find by Molecular Feature
875,1293.1287,4.756,1293.6601,22985,100,430.0354,TRUE,Cpd 875: 4.756,0.0022,430.0354,Negative,-2,-3,4.695,4.828,2248,0.075,0,5,2,,182,1,NZ_180830_s29.d,Find by Molecular Feature
1220,1291.172,7.999,1291.4449,30985,80,644.5787,TRUE,Cpd 1220: 7.999,,644.5787,Negative,-2,-2,7.926,8.092,5312,0.083,0,2,1,,306,4,NZ_180830_s29.d,Find by Molecular Feature
692,1287.1158,2.866,1287.6842,11015,100,1286.1085,TRUE,Cpd 692: 2.866,,1286.1085,Negative,-1,-1,2.813,2.922,1756,0.062,0,3,1,,119,6,NZ_180830_s29.d,Find by Molecular Feature
777,1287.1135,3.59,1287.6821,31294,100,1286.1062,TRUE,Cpd 777: 3.590,,1286.1062,Negative,-1,-1,3.471,3.729,2726,0.119,0,3,1,,145,4,NZ_180830_s29.d,Find by Molecular Feature
714,1285.1611,2.893,1286.0282,61435,100,427.3801,TRUE,Cpd 714: 2.893,0.0024,427.3801,Negative,-1,-3,2.813,2.98,3464,0.075,0.01,9,3,,123,5,NZ_180830_s29.d,Find by Molecular Feature
631,1285.1611,2.429,1285.6645,40419,84.2,427.3805,TRUE,Cpd 631: 2.429,0.0049,427.3805,Negative,-2,-3,2.289,2.555,2217,0.123,0.01,5,2,,101,2,NZ_180830_s29.d,Find by Molecular Feature
1697,1283.9249,16.179,1284.022,61885,80,426.9677,TRUE,Cpd 1697: 16.179,,426.9677,Negative,-3,-3,16.036,16.269,30858,0.061,0.01,2,1,,431,12,NZ_180830_s29.d,Find by Molecular Feature
281,1282.1999,0.732,1282.7953,111033,99.6,1281.1926,TRUE,Cpd 281: 0.732,,1281.1926,Negative,-1,-1,0.69,0.84,15932,0.076,0.02,4,1,,19,7,NZ_180830_s29.d,Find by Molecular Feature
550,1279.2083,1.365,1279.8382,1710006,100,638.5968,TRUE,Cpd 550: 1.365,0.0013,638.5968,Negative,-1,-3,1.223,1.639,52341,0.175,0.24,14,3,,71,6,NZ_180830_s29.d,Find by Molecular Feature
469,1279.2079,1.032,1279.7087,68086,100,638.5967,TRUE,Cpd 469: 1.032,0.0003,638.5967,Negative,-1,-3,0.973,1.106,6201,0.062,0.01,8,3,,53,6,NZ_180830_s29.d,Find by Molecular Feature
616,1279.1663,2.311,1279.756,106146,87,638.5759,TRUE,Cpd 616: 2.311,,638.5759,Negative,-2,-2,2.214,2.447,12457,0.083,0.01,4,1,,98,1,NZ_180830_s29.d,Find by Molecular Feature
603,1278.2209,2.17,1279.2773,16046,98.9,638.1032,TRUE,Cpd 603: 2.170,,638.5946,Negative,-2,-2,2.047,2.272,1114,0.104,0,4,1,,93,1,NZ_180830_s29.d,Find by Molecular Feature
164,1272.5894,0.595,1273.1095,7290,80,1271.5821,TRUE,Cpd 164: 0.595,,1272.5794,Negative,-1,-1,0.557,0.64,1069,0.057,0,2,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
266,1272.2502,0.694,1272.8501,26147,95.8,1271.243,TRUE,Cpd 266: 0.694,,1271.243,Negative,-1,-1,0.673,0.807,9666,0.039,0,4,1,,16,2,NZ_180830_s29.d,Find by Molecular Feature
1814,1271.9322,16.257,1272.199,65731,80,422.9701,TRUE,Cpd 1814: 16.257,,422.9701,Negative,-3,-3,16.16,16.377,10514,0.092,0.01,2,1,,442,5,NZ_180830_s29.d,Find by Molecular Feature
190,1269.6059,0.597,1270.5397,14977,85.9,1268.5986,TRUE,Cpd 190: 0.597,,1268.5986,Negative,-1,-1,0.549,0.648,1364,0.063,0,3,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
26,1267.6318,0.577,1267.8024,19663,80,1266.6245,TRUE,Cpd 26: 0.577,,1266.6245,Negative,-1,-1,0.532,0.657,4066,0.068,0,2,1,,3,56,NZ_180830_s29.d,Find by Molecular Feature
2086,1267.6,18.461,1268.066,34798,87.9,632.7927,TRUE,Cpd 2086: 18.461,,632.7927,Negative,-2,-2,18.342,18.675,2761,0.192,0,3,1,,511,9,NZ_180830_s29.d,Find by Molecular Feature
8,1267.6,0.569,1268.0336,35284,98.2,632.7927,TRUE,Cpd 8: 0.569,,632.7927,Negative,-2,-2,0.532,0.665,6416,0.076,0,3,1,,1,10,NZ_180830_s29.d,Find by Molecular Feature
693,1266.1363,2.868,1266.5588,58041,100,421.0382,TRUE,Cpd 693: 2.868,,421.0382,Negative,-3,-3,2.797,2.93,9674,0.066,0.01,3,1,,119,6,NZ_180830_s29.d,Find by Molecular Feature
776,1265.134,3.589,1265.7534,537351,100,420.7043,TRUE,Cpd 776: 3.589,0.0018,420.7043,Negative,-1,-3,3.379,3.763,29341,0.12,0.07,12,3,,145,4,NZ_180830_s29.d,Find by Molecular Feature
694,1265.1336,2.868,1265.6461,68112,100,631.5599,TRUE,Cpd 694: 2.868,0.0021,631.5599,Negative,-1,-2,2.805,2.947,6807,0.066,0.01,6,2,,119,6,NZ_180830_s29.d,Find by Molecular Feature
807,1265.1326,4.037,1265.7805,18185,94.7,420.7036,TRUE,Cpd 807: 4.037,0.0018,420.7036,Negative,-2,-3,3.946,4.096,2222,0.08,0,5,2,,157,1,NZ_180830_s29.d,Find by Molecular Feature
193,1263.6205,0.598,1264.7325,11905,99.1,1262.6133,TRUE,Cpd 193: 0.598,,1262.6133,Negative,-1,-1,0.557,0.665,1282,0.06,0,4,1,,7,19,NZ_180830_s29.d,Find by Molecular Feature
639,1263.1672,2.569,1263.8001,96611,100,420.0486,TRUE,Cpd 639: 2.569,0.0037,420.0486,Negative,-1,-3,2.405,2.672,8312,0.104,0.01,6,2,,106,2,NZ_180830_s29.d,Find by Molecular Feature
632,1263.1669,2.442,1263.474,52066,80,420.0486,TRUE,Cpd 632: 2.442,0.0015,420.0486,Negative,-1,-3,2.38,2.489,5756,0.063,0.01,5,3,,102,1,NZ_180830_s29.d,Find by Molecular Feature
695,1263.1637,2.868,1264.9711,92639,83.6,420.0473,TRUE,Cpd 695: 2.868,,420.7042,Negative,-3,-3,2.738,2.947,20048,0.075,0.01,3,1,,119,6,NZ_180830_s29.d,Find by Molecular Feature
720,1247.1227,2.914,1247.6303,14891,100,414.7006,TRUE,Cpd 720: 2.914,0.0019,414.7006,Negative,-1,-3,2.88,2.98,1925,0.045,0,6,3,,124,2,NZ_180830_s29.d,Find by Molecular Feature
65,1245.8218,0.581,1246.5337,6600,99.5,1244.8146,TRUE,Cpd 65: 0.581,,1244.8146,Negative,-1,-1,0.54,0.64,1024,0.061,0,3,1,,3,56,NZ_180830_s29.d,Find by Molecular Feature
49,1245.6871,0.579,1246.1809,11615,92.8,1244.6798,TRUE,Cpd 49: 0.579,,1244.6798,Negative,-1,-1,0.54,0.64,2178,0.067,0,3,1,,3,56,NZ_180830_s29.d,Find by Molecular Feature
204,1239.5924,0.6,1242.7032,39525,80,1238.5851,TRUE,Cpd 204: 0.600,,1240.5726,Negative,-1,-1,0.54,0.657,2652,0.068,0.01,7,1,,7,19,NZ_180830_s29.d,Find by Molecular Feature
188,1231.591,0.597,1232.6179,12802,80,1230.5838,TRUE,Cpd 188: 0.597,,1232.5966,Negative,-1,-1,0.549,0.657,1228,0.062,0,3,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
537,1229.1117,1.171,1229.5097,9948,80,613.5486,TRUE,Cpd 537: 1.171,,613.5486,Negative,-2,-2,1.115,1.231,1755,0.065,0,2,1,,65,8,NZ_180830_s29.d,Find by Molecular Feature
120,1223.602,0.592,1225.8754,33275,100,1222.5947,TRUE,Cpd 120: 0.592,,1224.5885,Negative,-1,-1,0.54,0.657,1977,0.07,0,6,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
194,1219.6133,0.598,1220.5879,25358,99.4,1218.6074,TRUE,Cpd 194: 0.598,0.0023,1218.6074,Negative,-1,-1,0.549,0.657,1250,0.065,0,6,1,,7,19,NZ_180830_s29.d,Find by Molecular Feature
116,1213.6113,0.591,1214.8206,25168,100,1248.5816,TRUE,Cpd 116: 0.591,0.0022,1250.6107,Negative,-1,-1,0.54,0.657,1793,0.057,0,6,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
155,1210.6055,0.594,1211.5579,20178,92.8,1209.5995,TRUE,Cpd 155: 0.594,0.0018,1210.6035,Negative,-1,-1,0.549,0.657,1190,0.057,0,6,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
611,1207.1408,2.206,1207.8998,7750,84.4,602.5631,TRUE,Cpd 611: 2.206,,603.0599,Negative,-2,-2,2.156,2.264,955,0.07,0,3,1,,94,8,NZ_180830_s29.d,Find by Molecular Feature
619,1207.1405,2.415,1207.477,11951,80,602.5629,TRUE,Cpd 619: 2.415,,602.5629,Negative,-2,-2,2.372,2.497,2142,0.067,0,2,1,,100,11,NZ_180830_s29.d,Find by Molecular Feature
17,1205.6847,0.576,1206.0462,15384,96.6,1204.6775,TRUE,Cpd 17: 0.576,,1204.6775,Negative,-1,-1,0.54,0.648,3150,0.067,0,3,1,,3,56,NZ_180830_s29.d,Find by Molecular Feature
64,1201.7615,0.581,1202.237,11698,92.6,599.8735,TRUE,Cpd 64: 0.581,,599.8735,Negative,-2,-2,0.54,0.665,2581,0.07,0,3,1,,3,56,NZ_180830_s29.d,Find by Molecular Feature
124,1196.6083,0.592,1197.471,12868,100,1195.601,TRUE,Cpd 124: 0.592,,1196.6103,Negative,-1,-1,0.549,0.657,1329,0.066,0,3,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
675,1191.1451,2.839,1192.1145,35667,100,594.5653,TRUE,Cpd 675: 2.839,0.0007,595.0601,Negative,-2,-3,2.763,2.922,2714,0.079,0,7,2,,116,2,NZ_180830_s29.d,Find by Molecular Feature
952,1183.1177,5.4,1183.8086,133048,81.7,1182.1104,TRUE,Cpd 952: 5.400,,1182.1104,Negative,-1,-1,5.286,5.561,11506,0.121,0.02,4,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
950,1182.6166,5.399,1183.489,194867,80,1181.6093,TRUE,Cpd 950: 5.399,,1181.6093,Negative,-1,-1,5.286,5.561,14001,0.122,0.03,5,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
160,1179.6329,0.594,1181.2122,50380,100,1178.6256,TRUE,Cpd 160: 0.594,,1178.6256,Negative,-1,-1,0.54,0.665,4275,0.07,0.01,5,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
375,1174.0636,0.804,1174.3751,4010,81.2,1173.0563,TRUE,Cpd 375: 0.804,,1173.0563,Negative,-1,-1,0.757,0.848,1001,0.063,0,2,1,,29,7,NZ_180830_s29.d,Find by Molecular Feature
1724,1173.678,16.2,1174.0629,8888,82.4,1172.6707,TRUE,Cpd 1724: 16.200,,1172.6707,Negative,-1,-1,16.169,16.252,1621,0.056,0,2,1,,434,8,NZ_180830_s29.d,Find by Molecular Feature
166,1173.6261,0.595,1175.238,25890,82.4,1172.6189,TRUE,Cpd 166: 0.595,,1172.6189,Negative,-1,-1,0.549,0.657,2388,0.066,0,5,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
953,1172.127,5.4,1172.7384,233962,81.3,1171.1197,TRUE,Cpd 953: 5.400,,1171.1197,Negative,-1,-1,5.228,5.594,22018,0.123,0.03,4,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
948,1171.6256,5.399,1172.4195,328055,80,1170.6183,TRUE,Cpd 948: 5.399,,1170.6183,Negative,-1,-1,5.278,5.586,25451,0.115,0.05,5,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
349,1168.052,0.779,1168.3182,7364,83.3,1167.0448,TRUE,Cpd 349: 0.779,,1167.0448,Negative,-1,-1,0.74,0.848,1478,0.064,0,2,1,,26,15,NZ_180830_s29.d,Find by Molecular Feature
547,1167.1814,1.357,1167.8384,28872,91,582.5834,TRUE,Cpd 547: 1.357,,582.5834,Negative,-2,-2,1.256,1.539,2147,0.153,0,3,1,,70,1,NZ_180830_s29.d,Find by Molecular Feature
9,1161.6369,0.569,1161.9848,26928,82,579.8112,TRUE,Cpd 9: 0.569,,579.8112,Negative,-2,-2,0.532,0.665,5602,0.074,0,3,1,,1,10,NZ_180830_s29.d,Find by Molecular Feature
951,1161.137,5.399,1161.7074,436960,83.5,1160.1297,TRUE,Cpd 951: 5.399,,1160.1297,Negative,-1,-1,5.286,5.586,43951,0.114,0.06,5,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
954,1160.6356,5.4,1161.3627,629226,99.2,1159.6283,TRUE,Cpd 954: 5.400,,1159.6283,Negative,-1,-1,5.236,5.603,51722,0.117,0.09,5,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
158,1157.6209,0.594,1158.5168,16481,87.8,1156.6136,TRUE,Cpd 158: 0.594,,1156.6136,Negative,-1,-1,0.54,0.665,1519,0.069,0,3,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
1611,1156.9842,16.029,1157.1826,17567,84.4,1155.9769,TRUE,Cpd 1611: 16.029,,1155.9769,Negative,-1,-1,15.911,16.119,2723,0.102,0,2,1,,414,3,NZ_180830_s29.d,Find by Molecular Feature
222,1153.5815,0.61,1154.4823,28616,100,1152.5742,TRUE,Cpd 222: 0.610,,1152.5742,Negative,-1,-1,0.549,0.657,3135,0.067,0,3,1,,8,13,NZ_180830_s29.d,Find by Molecular Feature
696,1153.1068,2.871,1153.3984,8308,84.9,575.5461,TRUE,Cpd 696: 2.871,,575.5461,Negative,-2,-2,2.822,2.905,1861,0.052,0,2,1,,120,4,NZ_180830_s29.d,Find by Molecular Feature
430,1153.044,0.938,1153.7507,6295,100,1152.0367,TRUE,Cpd 430: 0.938,,1152.0367,Negative,-1,-1,0.898,0.998,1006,0.061,0,3,1,,44,5,NZ_180830_s29.d,Find by Molecular Feature
360,1152.0858,0.788,1152.4023,3692,84.9,1151.0786,TRUE,Cpd 360: 0.788,,1151.0786,Negative,-1,-1,0.757,0.832,847,0.048,0,2,1,,27,7,NZ_180830_s29.d,Find by Molecular Feature
947,1150.1464,5.398,1150.6867,833872,80.7,1149.1391,TRUE,Cpd 947: 5.398,,1149.1391,Negative,-1,-1,5.27,5.636,87323,0.111,0.11,5,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
949,1149.645,5.399,1150.3609,1194228,96,1148.6377,TRUE,Cpd 949: 5.399,,1148.6377,Negative,-1,-1,5.203,5.619,99788,0.117,0.16,6,1,,208,14,NZ_180830_s29.d,Find by Molecular Feature
512,1145.0362,1.154,1145.4048,13733,85.7,571.5107,TRUE,Cpd 512: 1.154,0.0006,571.5107,Negative,-1,-2,1.09,1.256,1319,0.089,0,4,2,,63,8,NZ_180830_s29.d,Find by Molecular Feature
1029,1142.6426,6.016,1143.4749,38296,80,1141.6354,TRUE,Cpd 1029: 6.016,,1141.6354,Negative,-1,-1,5.902,6.169,2142,0.147,0.01,3,1,,235,2,NZ_180830_s29.d,Find by Molecular Feature
1030,1142.1432,6.026,1143.0833,43116,80,1141.1359,TRUE,Cpd 1030: 6.026,,1141.1359,Negative,-1,-1,5.902,6.119,3118,0.126,0.01,4,1,,236,2,NZ_180830_s29.d,Find by Molecular Feature
108,1141.6261,0.59,1144.5838,44216,93.5,1140.6188,TRUE,Cpd 108: 0.590,,1142.6195,Negative,-1,-1,0.54,0.665,2466,0.069,0.01,7,1,,5,33,NZ_180830_s29.d,Find by Molecular Feature
93,1139.7208,0.588,1140.0405,5992,86.1,1138.7135,TRUE,Cpd 93: 0.588,,1138.7135,Negative,-1,-1,0.54,0.64,1226,0.066,0,2,1,,5,33,NZ_180830_s29.d,Find by Molecular Feature
125,1131.6278,0.592,1132.5674,19142,97.8,1130.6205,TRUE,Cpd 125: 0.592,,1130.6205,Negative,-1,-1,0.54,0.657,1704,0.068,0,3,1,,6,78,NZ_180830_s29.d,Find by Molecular Feature
426,1131.0607,0.932,1131.4042,9430,85,1130.0534,TRUE,Cpd 426: 0.932,,1130.0534,Negative,-1,-1,0.79,1.015,1311,0.109,0,2,1,,43,1,NZ_180830_s29.d,Find by Molecular Feature
902,1130.6347,5.117,1131.6265,39374,80,1129.6274,TRUE,Cpd 902: 5.117,,1129.6274,Negative,-1,-1,5.011,5.286,3944,0.114,0.01,4,1,,194,5,NZ_180830_s29.d,Find by Molecular Feature
906,1130.1342,5.13,1131.5405,77253,80,1129.1269,TRUE,Cpd 906: 5.130,,1131.1053,Negative,-1,-1,5.003,5.311,3699,0.14,0.01,4,1,,195,2,NZ_180830_s29.d,Find by Molecular Feature
1318,1127.208,8.813,1127.5441,8641,87.4,1126.2008,TRUE,Cpd 1318: 8.813,,1126.2008,Negative,-1,-1,8.742,8.892,1002,0.093,0,2,1,,337,10,NZ_180830_s29.d,Find by Molecular Feature
